"","month_of_analyst_forecast","monthly_returns","excess_returns","February","March","April","May","June","July","August","September","October","November","December","quartile_market_capitalization","quartile_feps","quartile_analyst_following"
"2586","1",-0.0717628672719002,-0.0717628672719002,0,0,0,0,0,0,0,0,0,0,0,4,2,3
"2587","2",0.0549579821527004,-0.0150420178472996,1,0,0,0,0,0,0,0,0,0,0,4,2,3
"2588","3",0.0112540191039443,-0.0487459808960557,0,1,0,0,0,0,0,0,0,0,0,4,2,3
"2589","4",-0.00794912595301867,-0.00794912595301867,0,0,1,0,0,0,0,0,0,0,0,4,2,3
"2590","5",0.0203525628894567,0.0603525628894567,0,0,0,1,0,0,0,0,0,0,0,4,2,3
"2591","6",-0.00950871594250202,0.020491284057498,0,0,0,0,1,0,0,0,0,0,0,4,2,3
"2592","7",-0.132799997925758,-0.082799997925758,0,0,0,0,0,1,0,0,0,0,0,4,2,3
"2593","8",-0.133394837379456,0.056605162620544,0,0,0,0,0,0,1,0,0,0,0,4,2,3
"2594","9",0.223060339689255,0.163060339689255,0,0,0,0,0,0,0,1,0,0,0,4,2,3
"2595","10",-0.0290748905390501,-0.0890748905390501,0,0,0,0,0,0,0,0,1,0,0,4,2,3
"2596","11",-0.024137930944562,-0.074137930944562,0,0,0,0,0,0,0,0,0,1,0,4,2,3
"2597","12",-0.0169172938913107,-0.0369172938913107,0,0,0,0,0,0,0,0,0,0,1,4,2,3
"2598","1",-0.121414914727211,-0.131414914727211,0,0,0,0,0,0,0,0,0,0,0,4,3,4
"2599","2",-0.036561481654644,0.003438518345356,1,0,0,0,0,0,0,0,0,0,0,4,3,4
"2600","3",0.338672757148743,0.338672757148743,0,1,0,0,0,0,0,0,0,0,0,4,3,4
"2601","4",0.147863253951073,0.027863253951073,0,0,1,0,0,0,0,0,0,0,0,4,3,4
"2602","5",0.0055100517347455,-0.0244899482652545,0,0,0,1,0,0,0,0,0,0,0,4,3,4
"2603","6",-0.00149365200195461,-0.0414936520019546,0,0,0,0,1,0,0,0,0,0,0,4,3,4
"2604","7",0.0770381465554237,0.0970381465554237,0,0,0,0,0,1,0,0,0,0,0,4,3,4
"2605","8",-0.0150000005960464,0.0349999994039536,0,0,0,0,0,0,1,0,0,0,0,4,3,4
"2606","9",0.00781805254518986,0.0178180525451899,0,0,0,0,0,0,0,1,0,0,0,4,3,4
"2607","10",0.0514809601008892,0.0714809601008892,0,0,0,0,0,0,0,0,1,0,0,4,3,4
"2608","11",0.037156268954277,0.027156268954277,0,0,0,0,0,0,0,0,0,1,0,4,3,4
"2609","12",-0.098371334373951,-0.128371334373951,0,0,0,0,0,0,0,0,0,0,1,4,3,4
"2610","1",0.139534890651703,-0.060465109348297,0,0,0,0,0,0,0,0,0,0,0,3,3,1
"2611","2",-0.00291545200161636,-0.0129154520016164,1,0,0,0,0,0,0,0,0,0,0,3,3,1
"2612","3",-0.0246783625334501,0.0353216374665499,0,1,0,0,0,0,0,0,0,0,0,3,3,1
"2613","4",0.0422960743308067,0.0822960743308067,0,0,1,0,0,0,0,0,0,0,0,3,3,1
"2614","5",0.0666666701436043,-0.0033333298563957,0,0,0,1,0,0,0,0,0,0,0,3,3,1
"2615","6",0.0395652167499065,0.0195652167499065,0,0,0,0,1,0,0,0,0,0,0,3,3,1
"2616","7",-0.0684210509061813,-0.0884210509061813,0,0,0,0,0,1,0,0,0,0,0,3,3,1
"2617","8",-0.0677966102957726,-0.0377966102957726,0,0,0,0,0,0,1,0,0,0,0,3,3,1
"2618","9",0.0143030304461718,0.0943030304461718,0,0,0,0,0,0,0,1,0,0,0,3,3,1
"2619","10",0.0963855385780334,0.0763855385780334,0,0,0,0,0,0,0,0,1,0,0,3,3,1
"2620","11",0.0741758272051811,-0.0458241727948189,0,0,0,0,0,0,0,0,0,1,0,3,3,1
"2621","12",0.0913554951548576,0.0213554951548576,0,0,0,0,0,0,0,0,0,0,1,3,3,1
"2622","1",0.155846998095512,0.085846998095512,0,0,0,0,0,0,0,0,0,0,0,3,2,3
"2623","2",-0.00952380988746881,-0.119523809887469,1,0,0,0,0,0,0,0,0,0,0,3,2,3
"2624","3",-0.0625,-0.0825,0,1,0,0,0,0,0,0,0,0,0,3,2,3
"2625","4",-0.00758974347263575,-0.0175897434726358,0,0,1,0,0,0,0,0,0,0,0,3,2,3
"2626","5",0.0520833320915699,0.0720833320915699,0,0,0,1,0,0,0,0,0,0,0,3,2,3
"2627","6",0.0891089141368866,0.0091089141368866,0,0,0,0,1,0,0,0,0,0,0,3,2,3
"2628","7",0.0296363644301891,0.0396363644301891,0,0,0,0,0,1,0,0,0,0,0,3,2,3
"2629","8",0.0177777782082558,0.0477777782082558,0,0,0,0,0,0,1,0,0,0,0,3,2,3
"2630","9",-0.021834060549736,-0.051834060549736,0,0,0,0,0,0,0,1,0,0,0,3,2,3
"2631","10",-0.0244642850011587,-0.0244642850011587,0,0,0,0,0,0,0,0,1,0,0,3,2,3
"2632","11",-0.00460829492658377,0.0353917050734162,0,0,0,0,0,0,0,0,0,1,0,3,2,3
"2633","12",-0.00611111149191856,-0.0661111114919186,0,0,0,0,0,0,0,0,0,0,1,3,2,3
"2634","2",-0.0406504049897194,-0.0306504049897194,1,0,0,0,0,0,0,0,0,0,0,3,3,1
"2635","3",0.0720338970422745,0.0520338970422745,0,1,0,0,0,0,0,0,0,0,0,3,3,1
"2636","4",0.0343082994222641,-0.0256917005777359,0,0,1,0,0,0,0,0,0,0,0,3,3,1
"2637","5",-0.00384615384973586,-0.0438461538497359,0,0,0,1,0,0,0,0,0,0,0,3,3,1
"2638","6",0.0335135124623775,0.0435135124623775,0,0,0,0,1,0,0,0,0,0,0,3,3,1
"2639","7",0.120300754904747,0.050300754904747,0,0,0,0,0,1,0,0,0,0,0,3,3,1
"2640","8",-0.00335570471361279,-0.0433557047136128,0,0,0,0,0,0,1,0,0,0,0,3,3,1
"2641","9",-0.0269360262900591,-0.0169360262900591,0,0,0,0,0,0,0,1,0,0,0,3,3,1
"2642","10",0.0127335637807846,0.0827335637807846,0,0,0,0,0,0,0,0,1,0,0,3,3,1
"2643","11",-0.0240549836307764,-0.0340549836307764,0,0,0,0,0,0,0,0,0,1,0,3,3,1
"2644","12",-0.0111267603933811,-0.0211267603933811,0,0,0,0,0,0,0,0,0,0,1,3,3,1
"2645","4",-0.0785195603966713,0.0114804396033287,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"2646","5",0.143018066883087,0.073018066883087,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"2647","6",-0.028571454808116,-0.058571454808116,0,0,0,0,1,0,0,0,0,0,0,1,1,1
"2648","7",0.0814739614725113,-0.0185260385274887,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"2649","8",0.0556424111127853,0.0656424111127853,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"2650","9",0.0903168246150017,0.0603168246150017,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"2651","10",-0.135524168610573,-0.075524168610573,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"2652","11",0.233113422989845,0.173113422989845,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"2653","12",-0.0163057167083025,-0.0563057167083025,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"2654","2",-0.137500062584877,-0.127500062584877,1,0,0,0,0,0,0,0,0,0,0,1,2,2
"2655","3",-0.0160023793578148,-0.0660023793578148,0,1,0,0,0,0,0,0,0,0,0,1,2,2
"2656","4",-0.0782448351383209,-0.108244835138321,0,0,1,0,0,0,0,0,0,0,0,1,2,2
"2657","5",0.0685751512646675,0.118575151264667,0,0,0,1,0,0,0,0,0,0,0,1,2,2
"2658","6",-0.0775700286030769,-0.0775700286030769,0,0,0,0,1,0,0,0,0,0,0,1,2,2
"2659","7",0.0442417897284031,0.0742417897284031,0,0,0,0,0,1,0,0,0,0,0,1,2,2
"2660","8",-0.0646830499172211,-0.0846830499172211,0,0,0,0,0,0,1,0,0,0,0,1,2,2
"2661","9",-0.150760740041733,-0.150760740041733,0,0,0,0,0,0,0,1,0,0,0,1,2,2
"2662","10",0.161645010113716,0.101645010113716,0,0,0,0,0,0,0,0,1,0,0,1,2,2
"2663","11",0.104100920259953,0.054100920259953,0,0,0,0,0,0,0,0,0,1,0,1,2,2
"2664","12",-0.136190503835678,-0.136190503835678,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"2665","2",-0.0485436916351318,-0.0485436916351318,1,0,0,0,0,0,0,0,0,0,0,1,2,2
"2666","3",0.102380961179733,0.072380961179733,0,1,0,0,0,0,0,0,0,0,0,1,2,2
"2667","4",0.138537541031837,0.078537541031837,0,0,1,0,0,0,0,0,0,0,0,1,2,2
"2668","5",0.0241192243993282,-0.0358807756006718,0,0,0,1,0,0,0,0,0,0,0,1,2,2
"2669","6",-0.0254035219550133,-0.0154035219550133,0,0,0,0,1,0,0,0,0,0,0,1,2,2
"2670","7",-0.068151019513607,-0.018151019513607,0,0,0,0,0,1,0,0,0,0,0,1,2,2
"2671","8",0.0268065854907036,0.0468065854907036,0,0,0,0,0,0,1,0,0,0,0,1,2,2
"2672","9",0.118331387639046,0.058331387639046,0,0,0,0,0,0,0,1,0,0,0,1,2,2
"2673","10",0.187515839934349,0.117515839934349,0,0,0,0,0,0,0,0,1,0,0,1,2,2
"2674","11",-0.175213694572449,-0.065213694572449,0,0,0,0,0,0,0,0,0,1,0,1,2,2
"2675","12",0.0847150385379791,0.0547150385379791,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"2676","2",0.0938709601759911,0.0538709601759911,1,0,0,0,0,0,0,0,0,0,0,1,2,3
"2677","3",-0.0943674668669701,-0.17436746686697,0,1,0,0,0,0,0,0,0,0,0,1,2,3
"2678","4",0.10973633825779,0.05973633825779,0,0,1,0,0,0,0,0,0,0,0,1,2,3
"2679","5",-0.0446009486913681,0.0553990513086319,0,0,0,1,0,0,0,0,0,0,0,1,2,3
"2680","6",-0.0549754574894905,0.0150245425105095,0,0,0,0,1,0,0,0,0,0,0,1,2,3
"2681","7",0.149821266531944,0.049821266531944,0,0,0,0,0,1,0,0,0,0,0,1,2,3
"2682","8",-0.079706035554409,-0.019706035554409,0,0,0,0,0,0,1,0,0,0,0,1,2,3
"2683","9",0.105651058256626,-0.024348941743374,0,0,0,0,0,0,0,1,0,0,0,1,2,3
"2684","10",0.0486111119389534,-0.0013888880610466,0,0,0,0,0,0,0,0,1,0,0,1,2,3
"2685","11",0.018543066456914,-0.011456933543086,0,0,0,0,0,0,0,0,0,1,0,1,2,3
"2686","12",0.0697009190917015,-0.0202990809082985,0,0,0,0,0,0,0,0,0,0,1,1,2,3
"2687","2",-0.0512444712221622,-0.101244471222162,1,0,0,0,0,0,0,0,0,0,0,1,3,2
"2688","3",0.0264917369931936,0.0164917369931936,0,1,0,0,0,0,0,0,0,0,0,1,3,2
"2689","4",0.045602597296238,0.025602597296238,0,0,1,0,0,0,0,0,0,0,0,1,3,2
"2690","5",0.0680565610527992,0.0980565610527992,0,0,0,1,0,0,0,0,0,0,0,1,3,2
"2691","6",0.039937149733305,0.059937149733305,0,0,0,0,1,0,0,0,0,0,0,1,3,2
"2692","7",0.073570653796196,0.113570653796196,0,0,0,0,0,1,0,0,0,0,0,1,3,2
"2693","8",-0.0363745503127575,0.0636254496872425,0,0,0,0,0,0,1,0,0,0,0,1,3,2
"2694","9",-0.244212701916695,-0.104212701916695,0,0,0,0,0,0,0,1,0,0,0,1,3,2
"2695","10",0.147902771830559,-0.032097228169441,0,0,0,0,0,0,0,0,1,0,0,1,3,2
"2696","11",-0.0624999664723873,-0.0524999664723873,0,0,0,0,0,0,0,0,0,1,0,1,3,2
"2697","12",-0.126410260796547,-0.116410260796547,0,0,0,0,0,0,0,0,0,0,1,1,3,2
"2698","2",0.0582910440862179,0.0082910440862179,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"2699","3",-0.110160775482655,-0.120160775482655,0,1,0,0,0,0,0,0,0,0,0,1,3,3
"2700","4",-0.0780469328165054,-0.0480469328165054,0,0,1,0,0,0,0,0,0,0,0,1,3,3
"2701","5",-0.194745630025864,-0.104745630025864,0,0,0,1,0,0,0,0,0,0,0,1,3,3
"2702","6",0.109269842505455,0.069269842505455,0,0,0,0,1,0,0,0,0,0,0,1,3,3
"2703","7",-0.0168067514896393,-0.0068067514896393,0,0,0,0,0,1,0,0,0,0,0,1,3,3
"2704","8",0.0413105823099613,0.0013105823099613,0,0,0,0,0,0,1,0,0,0,0,1,3,3
"2705","9",0.129502967000008,0.079502967000008,0,0,0,0,0,0,0,1,0,0,0,1,3,3
"2706","10",-0.0750908553600311,-0.0550908553600311,0,0,0,0,0,0,0,0,1,0,0,1,3,3
"2707","11",-0.241379335522652,-0.241379335522652,0,0,0,0,0,0,0,0,0,1,0,1,3,3
"2708","12",0.0235904362052679,-0.0264095637947321,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"2709","2",-0.0953231006860733,-0.165323100686073,1,0,0,0,0,0,0,0,0,0,0,1,3,1
"2710","3",0.0102604664862156,0.0102604664862156,0,1,0,0,0,0,0,0,0,0,0,1,3,1
"2711","4",-0.0750000029802322,-0.0650000029802322,0,0,1,0,0,0,0,0,0,0,0,1,3,1
"2712","5",0.0557432286441326,0.0357432286441326,0,0,0,1,0,0,0,0,0,0,0,1,3,1
"2713","6",0.0712000280618668,0.0212000280618668,0,0,0,0,1,0,0,0,0,0,0,1,3,1
"2714","7",-0.103435412049294,-0.063435412049294,0,0,0,0,0,1,0,0,0,0,0,1,3,1
"2715","8",-0.0516451373696327,-0.0916451373696327,0,0,0,0,0,0,1,0,0,0,0,1,3,1
"2716","9",-0.0320597067475319,0.0379402932524681,0,0,0,0,0,0,0,1,0,0,0,1,3,1
"2717","10",-0.310344874858856,-0.310344874858856,0,0,0,0,0,0,0,0,1,0,0,1,3,1
"2718","11",-0.33355262875557,-0.31355262875557,0,0,0,0,0,0,0,0,0,1,0,1,3,1
"2719","12",0.124383039772511,0.144383039772511,0,0,0,0,0,0,0,0,0,0,1,1,3,1
"2720","2",-0.227027058601379,-0.207027058601379,1,0,0,0,0,0,0,0,0,0,0,1,3,2
"2721","3",1.1748251914978,0.9248251914978,0,1,0,0,0,0,0,0,0,0,0,1,3,2
"2722","4",0.279742807149887,0.089742807149887,0,0,1,0,0,0,0,0,0,0,0,1,3,2
"2723","5",-0.106783904135227,-0.056783904135227,0,0,0,1,0,0,0,0,0,0,0,1,3,2
"2724","6",-0.101265855133534,-0.151265855133534,0,0,0,0,1,0,0,0,0,0,0,1,3,2
"2725","7",-0.065727710723877,-0.085727710723877,0,0,0,0,0,1,0,0,0,0,0,1,3,2
"2726","8",0.112227819859981,0.082227819859981,0,0,0,0,0,0,1,0,0,0,0,1,3,2
"2727","9",-0.162650600075722,-0.202650600075722,0,0,0,0,0,0,0,1,0,0,0,1,3,2
"2728","10",-0.0665467455983162,-0.0165467455983162,0,0,0,0,0,0,0,0,1,0,0,1,3,2
"2729","11",0.506743729114532,0.366743729114532,0,0,0,0,0,0,0,0,0,1,0,1,3,2
"2730","12",-0.106138154864311,-0.136138154864311,0,0,0,0,0,0,0,0,0,0,1,1,3,2
"2731","3",-0.174228668212891,-0.144228668212891,0,1,0,0,0,0,0,0,0,0,0,1,4,1
"2732","4",-0.156044006347656,-0.116044006347656,0,0,1,0,0,0,0,0,0,0,0,1,4,1
"2733","5",-0.0989583060145378,-0.0289583060145378,0,0,0,1,0,0,0,0,0,0,0,1,4,1
"2734","6",-0.112716794013977,-0.132716794013977,0,0,0,0,1,0,0,0,0,0,0,1,4,1
"2735","7",0.100977256894112,0.070977256894112,0,0,0,0,0,1,0,0,0,0,0,1,4,1
"2736","8",-0.115384645760059,-0.075384645760059,0,0,0,0,0,0,1,0,0,0,0,1,4,1
"2737","9",0.434782594442368,0.334782594442368,0,0,0,0,0,0,0,1,0,0,0,1,4,1
"2738","10",0.149184122681618,0.169184122681618,0,0,0,0,0,0,0,0,1,0,0,1,4,1
"2739","11",0.186612591147423,0.156612591147423,0,0,0,0,0,0,0,0,0,1,0,1,4,1
"2740","12",-0.123076885938644,-0.183076885938644,0,0,0,0,0,0,0,0,0,0,1,1,4,1
"2741","2",-0.116959042847156,-0.026959042847156,1,0,0,0,0,0,0,0,0,0,0,1,4,1
"2742","3",0.121412731707096,0.141412731707096,0,1,0,0,0,0,0,0,0,0,0,1,4,1
"2743","4",0.360236197710037,0.300236197710037,0,0,1,0,0,0,0,0,0,0,0,1,4,1
"2744","5",0.0332850962877274,-0.0267149037122726,0,0,0,1,0,0,0,0,0,0,0,1,4,1
"2745","6",-0.148459374904633,-0.148459374904633,0,0,0,0,1,0,0,0,0,0,0,1,4,1
"2746","7",0.0756579041481018,0.0456579041481018,0,0,0,0,0,1,0,0,0,0,0,1,4,1
"2747","8",-0.157492309808731,-0.157492309808731,0,0,0,0,0,0,1,0,0,0,0,1,4,1
"2748","9",-0.114337585866451,-0.104337585866451,0,0,0,0,0,0,0,1,0,0,0,1,4,1
"2749","10",-0.237704932689667,-0.087704932689667,0,0,0,0,0,0,0,0,1,0,0,1,4,1
"2750","11",-0.123655922710895,-0.063655922710895,0,0,0,0,0,0,0,0,0,1,0,1,4,1
"2751","12",-0.236196309328079,-0.036196309328079,0,0,0,0,0,0,0,0,0,0,1,1,4,1
"2752","1",0.0461538471281528,-0.0938461528718472,0,0,0,0,0,0,0,0,0,0,0,2,4,1
"2753","2",-0.0588235296308994,-0.0888235296308994,1,0,0,0,0,0,0,0,0,0,0,2,4,1
"2754","3",-0.0287500005215406,-0.0087500005215406,0,1,0,0,0,0,0,0,0,0,0,2,4,1
"2755","4",0.0097719868645072,0.0397719868645072,0,0,1,0,0,0,0,0,0,0,0,2,4,1
"2756","5",0.158064514398575,0.108064514398575,0,0,0,1,0,0,0,0,0,0,0,2,4,1
"2757","6",0.0857938751578331,0.0757938751578331,0,0,0,0,1,0,0,0,0,0,0,2,4,1
"2758","7",-0.0259067360311747,-0.0459067360311747,0,0,0,0,0,1,0,0,0,0,0,2,4,1
"2759","8",0.0106382975354791,0.0106382975354791,0,0,0,0,0,0,1,0,0,0,0,2,4,1
"2760","9",-0.0952631607651711,-0.0352631607651711,0,0,0,0,0,0,0,1,0,0,0,2,4,1
"2761","10",-0.0352941192686558,-0.0652941192686558,0,0,0,0,0,0,0,0,1,0,0,2,4,1
"2762","11",0.0884146317839622,0.00841463178396219,0,0,0,0,0,0,0,0,0,1,0,2,4,1
"2763","12",0.0638655424118042,0.0138655424118042,0,0,0,0,0,0,0,0,0,0,1,2,4,1
"2764","1",-0.0196117591112852,-0.0796117591112852,0,0,0,0,0,0,0,0,0,0,0,3,3,3
"2765","2",0.184375002980232,0.094375002980232,1,0,0,0,0,0,0,0,0,0,0,3,3,3
"2766","3",-0.0649076551198959,-0.0849076551198959,0,1,0,0,0,0,0,0,0,0,0,3,3,3
"2767","4",0.0170454550534487,-0.0129545449465513,0,0,1,0,0,0,0,0,0,0,0,3,3,3
"2768","5",-0.0335195548832417,-0.0235195548832417,0,0,0,1,0,0,0,0,0,0,0,3,3,3
"2769","6",0.0820809230208397,0.0020809230208397,0,0,0,0,1,0,0,0,0,0,0,3,3,3
"2770","7",-0.0564516112208366,-0.0564516112208366,0,0,0,0,0,1,0,0,0,0,0,3,3,3
"2771","8",-0.042735043913126,-0.022735043913126,0,0,0,0,0,0,1,0,0,0,0,3,3,3
"2772","9",0.0577380955219269,0.0077380955219269,0,0,0,0,0,0,0,1,0,0,0,3,3,3
"2773","10",-0.0424929186701775,-0.0424929186701775,0,0,0,0,0,0,0,0,1,0,0,3,3,3
"2774","11",-0.0532544367015362,-0.0232544367015362,0,0,0,0,0,0,0,0,0,1,0,3,3,3
"2775","12",0.0425000004470348,0.0025000004470348,0,0,0,0,0,0,0,0,0,0,1,3,3,3
"2776","1",0.0384615398943424,-0.0815384601056576,0,0,0,0,0,0,0,0,0,0,0,2,3,3
"2777","2",-0.0462962947785854,-0.176296294778585,1,0,0,0,0,0,0,0,0,0,0,2,3,3
"2778","3",0.00504854368045926,-0.104951456319541,0,1,0,0,0,0,0,0,0,0,0,2,3,3
"2779","4",-0.0245098043233156,-0.0445098043233156,0,0,1,0,0,0,0,0,0,0,0,2,3,3
"2780","5",0.0904522612690926,0.0304522612690926,0,0,0,1,0,0,0,0,0,0,0,2,3,3
"2781","6",-0.0458986163139343,-0.0058986163139343,0,0,0,0,1,0,0,0,0,0,0,2,3,3
"2782","7",-0.0196078438311815,-0.0696078438311815,0,0,0,0,0,1,0,0,0,0,0,2,3,3
"2783","8",0.0850000008940697,0.0550000008940697,0,0,0,0,0,0,1,0,0,0,0,2,3,3
"2784","9",-0.068940095603466,-0.058940095603466,0,0,0,0,0,0,0,1,0,0,0,2,3,3
"2785","10",0.0351758785545826,0.0051758785545826,0,0,0,0,0,0,0,0,1,0,0,2,3,3
"2786","11",-0.160194173455238,-0.120194173455238,0,0,0,0,0,0,0,0,0,1,0,2,3,3
"2787","12",0.0358381494879723,-0.0641618505120277,0,0,0,0,0,0,0,0,0,0,1,2,3,3
"2788","1",0.171597629785538,0.141597629785538,0,0,0,0,0,0,0,0,0,0,0,1,4,4
"2789","2",-0.0252525247633457,-0.0352525247633457,1,0,0,0,0,0,0,0,0,0,0,1,4,4
"2790","3",0.0217616576701403,-0.0182383423298597,0,1,0,0,0,0,0,0,0,0,0,1,4,4
"2791","4",0.0408163256943226,0.0608163256943226,0,0,1,0,0,0,0,0,0,0,0,1,4,4
"2792","5",0.0245098043233156,-0.0154901956766844,0,0,0,1,0,0,0,0,0,0,0,1,4,4
"2793","6",-0.0947368443012238,-0.104736844301224,0,0,0,0,1,0,0,0,0,0,0,1,4,4
"2794","7",-0.111702129244804,-0.121702129244804,0,0,0,0,0,1,0,0,0,0,0,1,4,4
"2795","8",0.0419161692261696,-0.0080838307738304,0,0,0,0,0,0,1,0,0,0,0,1,4,4
"2796","9",-0.0275862067937851,-0.0375862067937851,0,0,0,0,0,0,0,1,0,0,0,1,4,4
"2797","10",-0.0238095242530107,-0.0638095242530107,0,0,0,0,0,0,0,0,1,0,0,1,4,4
"2798","11",0.121951222419739,0.131951222419739,0,0,0,0,0,0,0,0,0,1,0,1,4,4
"2799","12",0.0282608699053526,-0.0117391300946474,0,0,0,0,0,0,0,0,0,0,1,1,4,4
"2800","1",0.138297870755196,0.098297870755196,0,0,0,0,0,0,0,0,0,0,0,1,4,2
"2801","2",-0.0280373822897673,-0.0180373822897673,1,0,0,0,0,0,0,0,0,0,0,1,4,2
"2802","3",-0.119230769574642,-0.069230769574642,0,1,0,0,0,0,0,0,0,0,0,1,4,2
"2803","4",-0.0549450553953648,-0.0649450553953648,0,0,1,0,0,0,0,0,0,0,0,1,4,2
"2804","5",-0.0290697682648897,-0.0290697682648897,0,0,0,1,0,0,0,0,0,0,0,1,4,2
"2805","6",0.0670658722519875,0.0970658722519875,0,0,0,0,1,0,0,0,0,0,0,1,4,2
"2806","7",0.129943504929543,0.089943504929543,0,0,0,0,0,1,0,0,0,0,0,1,4,2
"2807","8",0.140000000596046,0.100000000596046,0,0,0,0,0,0,1,0,0,0,0,1,4,2
"2808","9",0.0403508767485619,0.0503508767485619,0,0,0,0,0,0,0,1,0,0,0,1,4,2
"2809","10",-0.101694911718369,-0.101694911718369,0,0,0,0,0,0,0,0,1,0,0,1,4,2
"2810","11",-0.0849056616425514,-0.0449056616425514,0,0,0,0,0,0,0,0,0,1,0,1,4,2
"2811","12",0.109278351068497,0.099278351068497,0,0,0,0,0,0,0,0,0,0,1,1,4,2
"2812","1",0.00467289704829454,0.0146728970482945,0,0,0,0,0,0,0,0,0,0,0,1,4,3
"2813","2",0.200000002980232,0.190000002980232,1,0,0,0,0,0,0,0,0,0,0,1,4,3
"2814","3",0.0821705460548401,0.0521705460548401,0,1,0,0,0,0,0,0,0,0,0,1,4,3
"2815","4",-0.0575539581477642,-0.0975539581477642,0,0,1,0,0,0,0,0,0,0,0,1,4,3
"2816","5",0.00763358781114221,-0.0423664121888578,0,0,0,1,0,0,0,0,0,0,0,1,4,3
"2817","6",0.231818184256554,0.171818184256554,0,0,0,0,1,0,0,0,0,0,0,1,4,3
"2818","7",0.0339506156742573,-0.0360493843257427,0,0,0,0,0,1,0,0,0,0,0,1,4,3
"2819","8",0.02388059720397,0.00388059720397,0,0,0,0,0,0,1,0,0,0,0,1,4,3
"2820","9",-0.054810494184494,-0.084810494184494,0,0,0,0,0,0,0,1,0,0,0,1,4,3
"2821","10",-0.102167181670666,-0.032167181670666,0,0,0,0,0,0,0,0,1,0,0,1,4,3
"2822","11",0.0310344826430082,-0.0089655173569918,0,0,0,0,0,0,0,0,0,1,0,1,4,3
"2823","12",-0.0729096978902817,-0.0829096978902817,0,0,0,0,0,0,0,0,0,0,1,1,4,3
"2824","1",0.130434781312943,0.090434781312943,0,0,0,0,0,0,0,0,0,0,0,2,4,4
"2825","2",-0.0961538478732109,-0.136153847873211,1,0,0,0,0,0,0,0,0,0,0,2,4,4
"2826","3",0.195744678378105,0.175744678378105,0,1,0,0,0,0,0,0,0,0,0,2,4,4
"2827","4",0.107142858207226,0.057142858207226,0,0,1,0,0,0,0,0,0,0,0,2,4,4
"2828","5",-0.0967741906642914,-0.146774190664291,0,0,0,1,0,0,0,0,0,0,0,2,4,4
"2829","6",-0.124404758214951,-0.104404758214951,0,0,0,0,1,0,0,0,0,0,0,2,4,4
"2830","7",-0.112627983093262,-0.032627983093262,0,0,0,0,0,1,0,0,0,0,0,2,4,4
"2831","8",0.0384615398943424,-0.0215384601056576,0,0,0,0,0,0,1,0,0,0,0,2,4,4
"2832","9",0.0118518518283963,-0.0381481481716037,0,0,0,0,0,0,0,1,0,0,0,2,4,4
"2833","10",-0.0882352963089943,-0.0882352963089943,0,0,0,0,0,0,0,0,1,0,0,2,4,4
"2834","11",0,-0.04,0,0,0,0,0,0,0,0,0,1,0,2,4,4
"2835","12",0.0290322583168745,0.0290322583168745,0,0,0,0,0,0,0,0,0,0,1,2,4,4
"2836","1",0.0233281496912241,-0.0466718503087759,0,0,0,0,0,0,0,0,0,0,0,3,2,2
"2837","2",0.0106382975354791,-0.0193617024645209,1,0,0,0,0,0,0,0,0,0,0,3,2,2
"2838","3",0.0204511284828186,0.0104511284828186,0,1,0,0,0,0,0,0,0,0,0,3,2,2
"2839","4",0.0481203012168407,0.0481203012168407,0,0,1,0,0,0,0,0,0,0,0,3,2,2
"2840","5",0.0315638445317745,0.0015638445317745,0,0,0,1,0,0,0,0,0,0,0,3,2,2
"2841","6",0.0495132133364677,0.0295132133364677,0,0,0,0,1,0,0,0,0,0,0,3,2,2
"2842","7",-0.0445344112813473,-0.0645344112813473,0,0,0,0,0,1,0,0,0,0,0,3,2,2
"2843","8",0.0296610165387392,0.0196610165387392,0,0,0,0,0,0,1,0,0,0,0,3,2,2
"2844","9",-0.0375857315957546,0.0024142684042454,0,0,0,0,0,0,0,1,0,0,0,3,2,2
"2845","10",0.0566860474646092,0.0166860474646092,0,0,0,0,0,0,0,0,1,0,0,3,2,2
"2846","11",0.094910591840744,0.034910591840744,0,0,0,0,0,0,0,0,0,1,0,3,2,2
"2847","12",0.0874371901154518,0.0474371901154518,0,0,0,0,0,0,0,0,0,0,1,3,2,2
"2848","1",0.0328638479113579,0.0228638479113579,0,0,0,0,0,0,0,0,0,0,0,3,4,2
"2849","2",0.0431818179786205,-0.0268181820213795,1,0,0,0,0,0,0,0,0,0,0,3,4,2
"2850","3",0.0984749421477318,0.0384749421477318,0,1,0,0,0,0,0,0,0,0,0,3,4,2
"2851","4",0.0261569414287806,0.0161569414287806,0,0,1,0,0,0,0,0,0,0,0,3,4,2
